Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000160075,SSU72,5.1062030510956067,0.43700787401574803,-69.726736784361592,0.39636570130607607,64.62053373326728,0.56058394160583946
ENSG00000215014,AL645728.1,-11.764552552027689,0.007874015748031496,19.129830631563433,0.011357183418512209,-7.3652780795368038,0.010218978102189781
ENSG00000228594,C1orf233,-13.424565185738066,0.0,-39.293687923253195,0.0017035775127768314,52.718253108989671,0.0087591240875912416
ENSG00000272106,RP11-345P4.9,-28.464350728078408,0.0,-6.1884996719767429,0.012492901760363429,34.65285040005508,0.023357664233576641
ENSG00000197530,MIB2,128.04373445321067,0.20472440944881889,-1.0190986726273223,0.072118114707552528,-127.02463578058074,0.023357664233576641
ENSG00000189409,MMP23B,172.50440276106224,0.062992125984251968,-116.98331932717187,0.0022714366837024418,-55.521083433887384,0.0014598540145985401
ENSG00000248333,CDK11B,9.6202514006976081,0.031496062992125984,-9.5819230835221063,0.020442930153321975,-0.038328317175019444,0.029197080291970802
ENSG00000272004,RP11-345P4.10,-6.6093826151448836,0.0,24.433898722918016,0.0011357183418512209,-17.824516107772396,0.0
ENSG00000189339,SLC35E2B,36.257942325972806,0.031496062992125984,9.811882518368531,0.018171493469619535,-46.069824844341582,0.0087591240875912416
ENSG00000008128,CDK11A,21.816648793362919,0.082677165354330714,-39.011193717818003,0.053378762067007382,17.194544924454792,0.084671532846715331
ENSG00000215790,SLC35E2,-19.111162129180482,0.0,54.174301158146513,0.0079500283929585455,-35.063139028961757,0.0029197080291970801
ENSG00000008130,NADK,-4.0130276369039111,0.043307086614173228,-202.54572560468091,0.019875070982396367,206.55875324159521,0.12846715328467154
ENSG00000078369,GNB1,14.283077179132761,0.14566929133858267,-180.30700812108685,0.08006814310051108,166.02393094195025,0.24817518248175183
ENSG00000231050,RP1-140A9.1,-8.2517566781016427,0.0,5.9588910597471596,0.0011357183418512209,2.2928656183549556,0.0014598540145985401
ENSG00000178821,TMEM52,26.199736337185985,0.003937007874015748,-3.500006067145192,0.0011357183418512209,-22.699730270040696,0.0
ENSG00000067606,PRKCZ,-7.0409180004442771,0.011811023622047244,62.488775517688666,0.016467915956842702,-55.447857517245971,0.0043795620437956208
ENSG00000271806,RP5-892K4.1,-14.699345696847404,0.0,-21.615281756576803,0.0022714366837024418,36.314627453423675,0.0087591240875912416
ENSG00000182873,RP11-181G12.2,-6.8383874162516287,0.0,25.280495212049253,0.0011357183418512209,-18.442107795796378,0.0
ENSG00000162585,C1orf86,-0.59950644084462967,0.19291338582677164,-89.777734902083054,0.17660420215786485,90.377241342925956,0.37226277372262773
ENSG00000269554,AL590822.2,-8.4441134282298211,0.0,31.216624051607312,0.0017035775127768314,-22.772510623375339,0.0
ENSG00000203301,AL590822.1,-6.8702119056267152,0.0,25.398145588124805,0.0011357183418512209,-18.527933682496901,0.0
ENSG00000157933,SKI,-21.518850125381231,0.007874015748031496,16.549820148310484,0.024417944349801251,4.9690299770705391,0.023357664233576641
ENSG00000116151,MORN1,-4.8891377588686309,0.0,18.074410848731581,0.00056785917092561046,-13.185273089862253,0.0
ENSG00000157916,RER1,38.455144771099278,0.36220472440944884,-148.90135189704731,0.24645088018171493,110.44620712595099,0.40729927007299271
ENSG00000157911,PEX10,4.9908411738738145,0.015748031496062992,-27.226229474336218,0.0090857467348097673,22.235388300462908,0.021897810218978103
